name,description,image,release_date,popularity,tags
Let's Be Cops,|It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.|,/8GVU8AaYpxiIS462SZgAtjh02pm.jpg,2014-08-13,3.701504,Comedy
Dawn of the Planet of the Apes,|A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.|,/2EUAUIu5lHFlkj5FRryohlH6CRO.jpg,2014-07-11,3.689406,Science Fiction,Action,Drama,Thriller
Despicable Me,|In a happy suburban neighbourhood surrounded by white picket fences with flowering rose bushes, sits a black house with a dead lawn. Unbeknownst to the neighbours, hidden deep beneath this home is a vast secret hideout. Surrounded by an army of tireless, little yellow minions, we discover Gru, planning the biggest heist in the history of the world. He is going to steal the moon (Yes, the moon!) to prove to his Mum that he is better than the other super-villains, especially the new kid on the block, Vector. Gru delights in all things wicked. Armed with his arsenal of shrink rays, freeze guns and battle-ready vehicles for land and air, he vanquishes all who stand in his way. Until the day he encounters the immense will of three little orphaned girls who look at him and see something that no one else has ever seen: a potential dad.|,/4zHJhBSY4kNZXfhTlmy2TzXD51M.jpg,2010-07-09,3.664817,Animation,Family
The Gambler,Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation is his relationship with one of his students. Will Bennett risk his life for a second chance?,/sB03tHmWpIU9oKo4axwOJUf57qV.jpg,2014-12-25,3.655414,Thriller,Crime,Drama
Nackt unter Wölfen,|Naked Among Wolves (German: Nackt unter Wölfen) is a German drama film directed by Philipp Kadelbach in 2015. It is based on the novel of the same name by Bruno Apitz, which was published in 1958 by the East German Publishing house. It was created for television, it is the third film version of the literary text. The film takes place in the years 1944 and 1945 towards the end of World War II in the Buchenwald concentration camp.|,/daEWegR9Vm3LnLfEeOo0uh7zoUf.jpg,2015-04-01,3.648721,War,Drama,History
Blade Runner,|In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to kill a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.|,/5ig0kdWz5kxR4PHjyCgyI5khCzd.jpg,1982-06-25,3.643576,Science Fiction,Drama,Thriller
Iron Man 2,|With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press, and the public to share his technology with the military. Unwilling to let go of his invention, Stark, along with Pepper Potts, and James "Rhodey" Rhodes at his side, must forge new alliances - and confront powerful enemies.|,/zJ2eK7fehqFSQ2w5JlQIF0OJP9q.jpg,2010-05-07,3.638089,Adventure,Action,Science Fiction
Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,/22ngurXbLqab7Sko6aTSdwOCe5W.jpg,2009-12-25,3.603829,Adventure,Drama,Action,Comedy,Thriller,Crime,Mystery
Elf,|When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic publisher.|,/9jChHqqcpe0zHNTqkNqWZkwkgil.jpg,2003-10-09,3.60231,Romance,Comedy,Family,Fantasy
The Sixth Sense,|A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people.|,/wW1y9pvMejWjdfz0mpbB3Ag3SJf.jpg,1999-08-02,3.589428,Mystery,Thriller,Drama
The World's End,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,/7xZUJMqGBLvhPJqn23UM3yUC5k5.jpg,2013-07-19,3.573411,Comedy,Action,Science Fiction
The Hobbit: The Desolation of Smaug,|The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.|,/gQCiuxGsfiXH1su6lp9n0nd0UeH.jpg,2013-12-13,3.570867,Adventure,Fantasy
Quantum of Solace,|Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.|,/6mlNx0Jiqhg3D7NlANT9pidsgPJ.jpg,2008-10-30,3.552844,Adventure,Action,Thriller,Crime
Ice Age,|With the impending ice age almost upon them, a mismatched trio of prehistoric critters -- Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth -- find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends. But when enemies attack, their quest takes on far nobler aims..|,/zpaQwR0YViPd83bx1e559QyZ35i.jpg,2002-03-15,3.548701,Animation,Comedy,Family,Adventure
The Lord of the Rings: The Two Towers,|Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.|,/5o5fv1dHG7vWoH2hmqwihVPBoBm.jpg,2002-12-18,3.546255,Adventure,Fantasy,Action
Ice Age: The Meltdown,|Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.|,/8aAgdxnrsiI74cPcSkbswGXxnxy.jpg,2006-03-23,3.540231,Animation,Family,Comedy,Adventure
Survivor,|A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.|,/XtvR1aSph7X3wqrE2PY66IPzVi.jpg,2015-05-29,3.525099,Crime,Thriller,Action
Die Hard,|NYPD cop John McClane's plan to reconcile with his estranged wife, Holly, is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of pitiless terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.|,/rwBUbQ15vIBa6sb1xCBgGXcXCO7.jpg,1988-07-14,3.516718,Action,Thriller
Pulp Fiction,|A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.|,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,1994-10-14,3.50717,Thriller,Crime
Divergent,|DIVERGENT is a thrilling action-adventure film set in a world where people are divided into distinct factions based on human virtues. Tris Prior is warned she is Divergent and will never fit into any one group. When she discovers a conspiracy by a faction leader to destroy all Divergents, Tris must learn to trust in the mysterious Four and together they must find out what makes being Divergent so dangerous before it's too late. Based on the best-selling book series by Veronica Roth.|,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,2014-03-21,3.499812,Science Fiction,Action
12 Years a Slave,|In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.|,/kb3X943WMIJYVg4SOAyK0pmWL5D.jpg,2013-10-30,3.483988,Drama,History
Star Trek,|The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.|,/xPihqTMhCh6b8DHYzE61jrIiNMS.jpg,2009-05-07,3.483225,Science Fiction,Action,Adventure
A Very Murray Christmas,|Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gotham’s Carlyle Hotel to help him — dancing and singing in holiday spirit.|,/3CMBgEte4pEapn2deugsfz2hjAL.jpg,2015-12-04,3.471495,Comedy,Music
Pirates of the Caribbean: The Curse of the Black Pearl,|Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.|,/tkt9xR1kNX5R9rCebASKck44si2.jpg,2003-07-09,3.464743,Adventure,Fantasy,Action
X-Men: Apocalypse,|One of the most powerful super villains, Apocalypse emerges and threatens to destroy the planet and its up to the X-men to stop him, with help from some of their old foes.|,/d4YarHtXv2r3z3PbCYbaVF2PJ9s.jpg,2016-05-27,3.458192,Action,Adventure,Science Fiction,Fantasy
National Lampoon's Christmas Vacation,|It's Christmas time and the Griswolds are preparing for a family seasonal celebration, but things never run smoothly for Clark, his wife Ellen and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going knowing that his Christmas bonus is due soon.|,/waDdzvM4iFrVWUaIm3CdSLptDvb.jpg,1989-12-01,3.438827,Comedy
Goodfellas,|Henry Hill is a small time gangster, who takes part in a robbery with Jimmy Conway and Tommy De Vito, two other gangsters who have set their sights a bit higher. His two partners kill off everyone else involved in the robbery, and slowly start to climb up through the hierarchy of the Mob. Henry, however, is badly affected by his partners success, but will he stoop low enough to bring about the downfall of Jimmy and Tommy?|,/ckDwlkT8V71rQxqmxFgzS91rjlR.jpg,1990-09-18,3.437797,Drama,Crime
Inherent Vice,|In Los Angeles at the turn of the 1970s, drug-fueled detective Larry "Doc" Sportello investigates the disappearance of an ex-girlfriend.|,/2fCg6FORkgRLpFIKlUg4gULIn1u.jpg,2014-12-12,3.425439,Comedy,Romance,Crime,Drama,Mystery
A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,/xxe77USOk2tPnq7G4cL42gf1OxQ.jpg,2014-09-19,3.403595,Crime,Drama,Mystery,Thriller
Psycho,|When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.|,/oVXm1eBwkgBsOlzTgsMtgkPB2Ha.jpg,1960-06-16,3.400132,Drama,Horror,Thriller
Spider-Man,|After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.|,/rZd0y1X1Gw4t5B3f01Qzj8DYY66.jpg,2002-05-02,3.387668,Fantasy,Action
Intouchables,A true story of two men who should never have met - a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,/4mFsNQwbD0F237Tx7gAPotd0nbJ.jpg,2011-11-02,3.365354,Drama,Comedy
21 Jump Street,|In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.|,/kn4FAsf2V2cMWRo2dP0pBAS3wUT.jpg,2012-03-12,3.353224,Action,Comedy,Crime
I Am Legend,|Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.|,/cs6SY4HnPV8DUPVLSploHnwWWjq.jpg,2007-12-13,3.323519,Drama,Horror,Action,Thriller,Science Fiction
In Time,|In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.|,/lnYuAr3QOPzvuEFlzpsRUq41IEy.jpg,2011-10-27,3.316067,Action,Thriller,Science Fiction
Harry Potter and the Half-Blood Prince,|The sixth year at Hogwarts School of Witchcraft and Wizardry kicks off with a bang for young Harry Potter when he inadvertently discovers a mysterious book that sheds light on the sordid life of the evil Lord Voldemort. Preparing for inevitable battle, Harry and Dumbledore turn to professor Horace Slughorn for help in pinpointing the weakness in Voldemort's forces.|,/bFXys2nhALwDvpkF3dP3Vvdfn8b.jpg,2009-07-07,3.307406,Adventure,Fantasy,Family
Seventh Son,|John Gregory, who is a seventh son of a seventh son and also the local spook, has protected he country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?|,/A3SBRfCSgKNcW2IkbaaOgugLwRt.jpg,2015-02-06,3.305742,Adventure
Victor Frankenstein,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,/FDcYYHd6IlKj2ZitO9ASE4GlKa.jpg,2015-11-26,3.300744,Science Fiction,Drama,Horror
Maleficent,|The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.|,/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg,2014-05-30,3.292931,Fantasy,Adventure,Action,Family,Romance
Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,/hGsi9bPp4PEQANCUxswQDLymJag.jpg,2013-05-31,3.28723,Thriller,Crime
Night at the Museum,|Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.|,/NUbCSwy2EQ9Z6psUjPqr3WdVI2.jpg,2006-12-21,3.280938,Action,Adventure,Comedy,Family,Fantasy
Finding Nemo,|A tale which follows the comedic and eventful journeys of two fish, the fretful Marlin and his young son Nemo, who are separated from each other in the Great Barrier Reef when Nemo is unexpectedly taken from his home and thrust into a fish tank in a dentist's office overlooking Sydney Harbor. Buoyed by the companionship of a friendly but forgetful fish named Dory, the overly cautious Marlin embarks on a dangerous trek and finds himself the unlikely hero of an epic journey to rescue his son.|,/zjqInUwldOBa0q07fOyohYCWxWX.jpg,2003-05-30,3.279232,Animation
Alvin and the Chipmunks: The Road Chip,|Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.|,/waP4aEfXFlIUWoImHRnbOOOew4m.jpg,2015-12-18,3.258121,Animation,Comedy,Family,Adventure
The Matrix,|Thomas A. Anderson is a man living two lives. By day he is an average computer programmer and by night a malevolent hacker known as Neo, who finds himself targeted by the police when he is contacted by Morpheus, a legendary computer hacker, who reveals the shocking truth about our reality.|,/lZpWprJqbIFpEV5uoHfoK0KCnTW.jpg,1999-03-30,3.246286,Adventure,Action,Thriller,Science Fiction
Project Almanac,|A group of teens discover secret plans of a time machine, and construct one. However, things start to get out of control.|,/g3Krq7P7pkgjWpzUDA6lrniiSJ7.jpg,2015-01-30,3.243804,Science Fiction,Thriller
Child 44,|Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.|,/nzXwfnBcsmREzHlem6fkStN1RUH.jpg,2015-05-28,3.235618,Thriller,Drama
千と千尋の神隠し,Spirited Away is an Oscar winning Japanese animated film about a ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,/dL11DBPcRhWWnJcFXl9A07MrqTI.jpg,2001-07-20,3.23189,Fantasy,Adventure,Animation,Family
Batman,|The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.|,/u782c0lom0YlLwSWX0X2o72OJDT.jpg,1989-06-23,3.226421,Fantasy,Action
Harry Potter and the Deathly Hallows: Part 1,|The end begins as Harry, Ron, and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.|,/maP4MTfPCeVD2FZbKTLUgriOW4R.jpg,2010-11-19,3.221672,Adventure,Fantasy,Family
Riddick,|Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.|,/duoN6oNGp1emHkkhlTcY76Wz2ED.jpg,2013-09-06,3.211541,Science Fiction,Action,Thriller
Raiders of the Lost Ark,|When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.|,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg,1981-06-12,3.210139,Adventure,Action
G.I. Joe: The Rise of Cobra,|From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.|,/29eW5c5DaCFQejdt9V14RrA51yD.jpg,2009-08-07,3.201252,Adventure,Action,Thriller,Science Fiction
WALL·E,|WALL•E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL•E thinks he's finally found a friend and stows away on the ship when it leaves.|,/9cJETuLMc6R0bTWRA5i7ctY9bxk.jpg,2008-06-22,3.200121,Animation,Family
Spider-Man 3,|The seemingly invincible Spider-Man goes up against an all-new crop of villains -- including the shape-shifting Sandman -- in the third installment of this blockbusting comic book adventure series. While Spidey's superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and gets caught up in a love triangle.|,/uC2pAMjb32NIgQ1GdC1Bl6LZJc2.jpg,2007-05-03,3.176419,Fantasy,Action,Adventure
Tangled,|When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.|,/re6AOJbhBk9FIK3knwU6rYlbPDx.jpg,2010-11-24,3.154874,Animation,Family
Oblivion,|Jack Harper (Tom Cruise) is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.|,/hmOzkHlkGvi8x24fYpFSnXvjklv.jpg,2013-04-18,3.148141,Action,Science Fiction,Adventure,Mystery
Le fabuleux destin d'Amélie Poulain,|At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?|,/f0uorE7K7ggHfr8r7pUTOHWkOlE.jpg,2001-04-25,3.144171,Comedy,Romance
Pirates of the Caribbean: On Stranger Tides,|Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.|,/jUkGuSC9Kt29rW3x6UiB9zyZr1M.jpg,2011-05-18,3.142347,Adventure,Action,Fantasy
Up,|After a lifetime of dreaming of traveling the world, 78-year-old homebody Carl flies away on an unbelievable adventure with Russell, an 8-year-old Wilderness Explorer, unexpectedly in tow. Together, the unlikely pair embarks on a thrilling odyssey full of jungle beasts and rough terrain.|,/gfFqBcoFW8uczyl2ytVmVmUg82k.jpg,2009-05-13,3.11894,Animation,Comedy,Family,Adventure
Inglourious Basterds,|In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as "The Basterds" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.|,/6zYuTKyvcwmtNvXXvJZNT0IgBL0.jpg,2009-08-21,3.117805,Drama,Action,Thriller,War
The Shining,|Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.|,/9fgh3Ns1iRzlQNYuJyK0ARQZU7w.jpg,1980-05-22,3.115249,Horror,Thriller
Star Trek Into Darkness,|When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.|,/xN3ueLKyE5uR8IrhQPvxHX8gIgE.jpg,2013-05-16,3.107327,Action,Adventure,Science Fiction
Beauty and the Beast,|Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.|,/b9QJr2oblOu1grgOMUZF1xkUJdh.jpg,1991-11-12,3.100553,Romance,Family,Animation,Fantasy,Music
How Sarah Got Her Wings,|Good Samaritan Sarah Fitzpatrick has a fatal accident just before Christmas, and finds herself in the lobby before the gates of Heaven. Certain that she will be let in, she is shocked to find that her name is not on the reservation list. However, she is granted the chance to return to Earth as an "angel in training" with the requirement to help a soul in need. Sarah has the 12 days before Christmas to secure her place on the list leaving her in the race for her after-life.|,/noZ48ukqFDpixVcI3JsGMf2MnPw.jpg,2015-12-06,3.095391
Paper Towns,|Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.|,/mIYVDgnzx6Y0f1bSx50cPiBTc2t.jpg,2015-07-24,3.092748,Romance,Mystery,Adventure
Evil Dead,|Evil Dead, the fourth installment of the Evil Dead franchise, serving as both a reboot and as a loose continuation of the series, features Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one by one.|,/z56CMoFXOhq4zieKMsokLaiB4qE.jpg,2013-04-05,3.090484,Horror
Batman v Superman: Dawn of Justice,|Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.|,/eJrlh2g9UGAd7R6mQAOQIIs329H.jpg,2016-03-25,3.080605,Action,Adventure,Fantasy,Science Fiction
Pacific Rim,|When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.|,/sCJEwEShZvruTpQ2a4yiX3Q9EyZ.jpg,2013-07-12,3.076958,Action,Science Fiction,Adventure
Hancock,|Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?|,/dsCxSr4w3g2ylhlZg3v5CB5Pid7.jpg,2008-07-01,3.063942,Fantasy,Action
The Last Witch Hunter,|The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.|,/xw1GFKzxjgfm3dQoK1swFcHmfaC.jpg,2015-10-21,3.053943,Fantasy,Action,Adventure
The Polar Express,|This is the story of a young boy on Christmas Eve who boards a magical train that's headed to the North Pole. What unfolds is an an adventure which follows a doubting boy, who takes an extraordinary train ride to the North Pole; during this ride, he embarks on a journey of self-discovery which shows him that the wonder of life never fades for those who believe.|,/wOrvRSt0pOlQWLBQDAoRryfUrSm.jpg,2004-11-10,3.049584,Animation,Adventure,Family,Fantasy
2012,|Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build "arks" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.|,/5tIW9nTuxxy8iXSvsKJqFDVZpyg.jpg,2009-10-10,3.040044,Science Fiction,Action,Adventure
Home Alone 2: Lost In New York,|Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.|,/ezGcLFTvwR64I3Z7RqHnXRFet4r.jpg,1992-11-19,3.035935,Comedy,Family,Adventure,Crime
Schindler's List,|Told from the perspective of businessman Oskar Schindler who saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory. Schindler’s List is based on a true story, illustrated in black and white and controversially filmed in many original locations.|,/yPisjyLweCl1tbgwgtzBCNCBle.jpg,1993-11-29,3.031047,Drama,History,War
The Little Mermaid,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,/ujlSe3lhp1OKmF2LNu6wRpWbdiU.jpg,1989-11-15,3.020141,Animation,Family
The 33,|Based on a true story about the collapse at the mine in San Jose, Chile that  left 33 miners isolated underground for 69 days.|,/cQ21yxf5seYrGzjFmMzCkX9PHa2.jpg,2015-11-13,3.006041,History,Drama
